,tick,stateEstimate.x,stateEstimate.y,stateEstimate.yaw,mr18.m0,mr18.m1,mr18.m2,mr18.m3,mr18.m4,mr18.m5,mr18.m6,mr18.m7,mr18.m8,mr18.m9,mr18.m10,mr18.m11,mr18.m12,mr18.m13,mr18.m14,mr18.m15
3394,48980.0,5.51388,0.164607,140.36835727130526,1214.0,948.0,866.0,1004.0,2644.0,2136.0,5002.0,2244.0,634.0,536.0,508.0,554.0,767.0,1362.0,5002.0,5007.0
3395,49000.0,5.51934,0.162899,139.88478089221485,1252.0,942.0,868.0,1003.0,5002.0,2198.0,1877.0,2183.0,652.0,539.0,497.0,558.0,744.0,5002.0,5002.0,5002.0
3396,49010.0,5.52175,0.160257,139.6258039688157,1252.0,942.0,868.0,1003.0,5002.0,2198.0,1877.0,2183.0,652.0,539.0,497.0,558.0,744.0,5002.0,5002.0,5002.0
3397,49020.0,5.52404,0.156066,139.32671999975742,1252.0,942.0,868.0,1003.0,5002.0,2198.0,1877.0,2183.0,652.0,539.0,497.0,558.0,744.0,5002.0,5002.0,5002.0
3398,49050.0,5.53231,0.154476,138.48561795650537,1281.0,955.0,860.0,989.0,5002.0,2202.0,5002.0,2219.0,657.0,548.0,514.0,544.0,750.0,5001.0,5007.0,5002.0
3399,49063.0,5.5358,0.157776,138.19340948098863,1281.0,955.0,860.0,989.0,5002.0,2202.0,5002.0,2219.0,657.0,548.0,514.0,544.0,750.0,5001.0,5007.0,5002.0
3400,49071.0,5.53878,0.158422,137.86567762217382,1282.0,960.0,845.0,969.0,5002.0,2142.0,1960.0,5002.0,669.0,550.0,515.0,547.0,735.0,5002.0,5002.0,5001.0
3401,49090.0,5.546,0.164181,137.26349897949132,1282.0,960.0,845.0,969.0,5002.0,2142.0,1960.0,5002.0,669.0,550.0,515.0,547.0,735.0,5002.0,5002.0,5001.0
3402,49102.0,5.54743,0.157976,136.84925049361172,1303.0,944.0,851.0,958.0,5002.0,2173.0,5002.0,2061.0,705.0,576.0,530.0,542.0,732.0,1215.0,5002.0,5002.0
3403,49114.0,5.54918,0.152946,136.43557496552728,1303.0,944.0,851.0,958.0,5002.0,2173.0,5002.0,2061.0,705.0,576.0,530.0,542.0,732.0,1215.0,5002.0,5002.0
3404,49120.0,5.54913,0.152735,136.43500200773215,1303.0,944.0,851.0,958.0,5002.0,2173.0,5002.0,2061.0,705.0,576.0,530.0,542.0,732.0,1215.0,5002.0,5002.0
3405,49141.0,5.5575,0.154298,135.5492092564599,1319.0,972.0,852.0,955.0,2111.0,5002.0,5002.0,2133.0,721.0,574.0,509.0,555.0,704.0,1163.0,5002.0,5002.0
3406,49152.0,5.56092,0.153792,135.25241711858212,1319.0,972.0,852.0,955.0,2111.0,5002.0,5002.0,2133.0,721.0,574.0,509.0,555.0,704.0,1163.0,5002.0,5002.0
3407,49160.0,5.56093,0.153812,135.04672527013017,1319.0,972.0,852.0,955.0,2111.0,5002.0,5002.0,2133.0,721.0,574.0,509.0,555.0,704.0,1163.0,5002.0,5002.0
3408,49180.0,5.56815,0.159066,134.75623566799882,1338.0,969.0,853.0,943.0,5007.0,5002.0,5002.0,5002.0,722.0,583.0,513.0,546.0,697.0,1173.0,5002.0,5002.0
3409,49192.0,5.57416,0.158931,134.2382818212006,1338.0,969.0,853.0,943.0,5007.0,5002.0,5002.0,5002.0,722.0,583.0,513.0,546.0,697.0,1173.0,5002.0,5002.0
3410,49200.0,5.57378,0.160261,134.23770886340546,1338.0,969.0,853.0,943.0,5007.0,5002.0,5002.0,5002.0,722.0,583.0,513.0,546.0,697.0,1173.0,5002.0,5002.0
3411,49220.0,5.57929,0.160446,133.72834938353415,1363.0,988.0,834.0,923.0,1292.0,2111.0,5002.0,2119.0,751.0,588.0,511.0,567.0,692.0,1140.0,5001.0,5002.0
3412,49234.0,5.58613,0.164074,133.31639272883507,1363.0,988.0,834.0,923.0,1292.0,2111.0,5002.0,2119.0,751.0,588.0,511.0,567.0,692.0,1140.0,5001.0,5002.0
3413,49240.0,5.58581,0.160974,133.26998314742949,1363.0,988.0,834.0,923.0,1292.0,2111.0,5002.0,2119.0,751.0,588.0,511.0,567.0,692.0,1140.0,5001.0,5002.0
3414,49260.0,5.59101,0.159477,132.803595502193,1401.0,996.0,836.0,917.0,1231.0,5002.0,5002.0,2116.0,784.0,597.0,514.0,546.0,676.0,1204.0,5002.0,5002.0
3415,49270.0,5.59251,0.161847,132.62712450129268,1401.0,996.0,836.0,917.0,1231.0,5002.0,5002.0,2116.0,784.0,597.0,514.0,546.0,676.0,1204.0,5002.0,5002.0
3416,49280.0,5.59668,0.160504,132.35726137978608,1401.0,996.0,836.0,917.0,1231.0,5002.0,5002.0,2116.0,784.0,597.0,514.0,546.0,676.0,1204.0,5002.0,5002.0
3417,49290.0,5.59916,0.162021,132.1343807974802,1395.0,1005.0,845.0,910.0,1258.0,2207.0,5002.0,2122.0,795.0,605.0,511.0,536.0,683.0,1109.0,5001.0,5002.0
3418,49310.0,5.60586,0.161861,131.6141351195014,1395.0,1005.0,845.0,910.0,1258.0,2207.0,5002.0,2122.0,795.0,605.0,511.0,536.0,683.0,1109.0,5001.0,5002.0
3419,49324.0,5.61321,0.167448,131.20733508495852,1463.0,1016.0,836.0,899.0,1161.0,5002.0,5002.0,2155.0,844.0,612.0,535.0,538.0,668.0,1095.0,5002.0,5002.0
3420,49331.0,5.61537,0.167067,130.938044921247,1463.0,1016.0,836.0,899.0,1161.0,5002.0,5002.0,2155.0,844.0,612.0,535.0,538.0,668.0,1095.0,5002.0,5002.0
3421,49350.0,5.6193,0.166976,130.59656207534906,1463.0,1016.0,836.0,899.0,1161.0,5002.0,5002.0,2155.0,844.0,612.0,535.0,538.0,668.0,1095.0,5002.0,5002.0
3422,49365.0,5.62273,0.166681,130.29919697967617,1481.0,1018.0,836.0,900.0,1175.0,2278.0,5002.0,2044.0,858.0,611.0,536.0,526.0,653.0,1101.0,5002.0,5002.0
3423,49370.0,5.62582,0.167585,130.02303132242312,1481.0,1018.0,836.0,900.0,1175.0,2278.0,5002.0,2044.0,858.0,611.0,536.0,526.0,653.0,1101.0,5002.0,5002.0
3424,49400.0,5.63508,0.170432,129.27532139977737,1599.0,1022.0,831.0,894.0,1107.0,2113.0,5002.0,2170.0,916.0,637.0,540.0,526.0,663.0,5002.0,5002.0,5001.0
3425,49415.0,5.64045,0.171844,128.9911343333925,1599.0,1022.0,831.0,894.0,1107.0,2113.0,5002.0,2170.0,916.0,637.0,540.0,526.0,663.0,5002.0,5002.0,5001.0
3426,49420.0,5.64383,0.172749,128.69319627992445,1599.0,1022.0,831.0,894.0,1107.0,2113.0,5002.0,2170.0,916.0,637.0,540.0,526.0,663.0,5002.0,5002.0,5001.0
3427,49440.0,5.6501,0.173818,128.04919171819742,1484.0,1024.0,843.0,878.0,1104.0,2386.0,5002.0,2113.0,966.0,633.0,539.0,547.0,663.0,1029.0,5002.0,5002.0
3428,49450.0,5.65185,0.171454,127.69453084301144,1484.0,1024.0,843.0,878.0,1104.0,2386.0,5002.0,2113.0,966.0,633.0,539.0,547.0,663.0,1029.0,5002.0,5002.0
3429,49470.0,5.6578,0.17335,127.08662262237765,5002.0,1055.0,843.0,850.0,1087.0,5002.0,2355.0,2124.0,1015.0,646.0,556.0,536.0,650.0,978.0,5002.0,5001.0
3430,49485.0,5.66348,0.178267,126.80816513394409,5002.0,1055.0,843.0,850.0,1087.0,5002.0,2355.0,2124.0,1015.0,646.0,556.0,536.0,650.0,978.0,5002.0,5001.0
3431,49490.0,5.66573,0.178134,126.457514963324,5002.0,1055.0,843.0,850.0,1087.0,5002.0,2355.0,2124.0,1015.0,646.0,556.0,536.0,650.0,978.0,5002.0,5001.0
3432,49510.0,5.67369,0.180917,125.82496955749956,1582.0,1045.0,845.0,865.0,1046.0,5002.0,5002.0,2123.0,5007.0,659.0,556.0,538.0,630.0,965.0,5002.0,5001.0
3433,49522.0,5.67749,0.180236,125.48463262719184,1582.0,1045.0,845.0,865.0,1046.0,5002.0,5002.0,2123.0,5007.0,659.0,556.0,538.0,630.0,965.0,5002.0,5001.0
3434,49530.0,5.68085,0.182435,125.22279091481708,1582.0,1045.0,845.0,865.0,1046.0,5002.0,5002.0,2123.0,5007.0,659.0,556.0,538.0,630.0,965.0,5002.0,5001.0
3435,49550.0,5.68447,0.177351,124.55472212569454,5002.0,1100.0,844.0,859.0,1042.0,5002.0,5002.0,2191.0,5007.0,668.0,565.0,555.0,623.0,961.0,5002.0,5002.0
3436,49560.0,5.69008,0.183473,124.32668492323243,5002.0,1100.0,844.0,859.0,1042.0,5002.0,5002.0,2191.0,5007.0,668.0,565.0,555.0,623.0,961.0,5002.0,5002.0
3437,49570.0,5.68748,0.175517,123.95197052521692,5002.0,1100.0,844.0,859.0,1042.0,5002.0,5002.0,2191.0,5007.0,668.0,565.0,555.0,623.0,961.0,5002.0,5002.0
3438,49590.0,5.70123,0.19187,123.4907395001366,1713.0,1092.0,861.0,839.0,1017.0,2552.0,2332.0,5002.0,5007.0,690.0,566.0,552.0,638.0,929.0,5002.0,5002.0
3439,49600.0,5.70191,0.189884,123.19394736225884,1713.0,1092.0,861.0,839.0,1017.0,2552.0,2332.0,5002.0,5007.0,690.0,566.0,552.0,638.0,929.0,5002.0,5002.0
3440,49610.0,5.70883,0.189942,122.96591015979676,5002.0,1077.0,858.0,845.0,1013.0,2602.0,2350.0,2242.0,5007.0,694.0,561.0,552.0,613.0,945.0,5002.0,5002.0
3441,49630.0,5.71573,0.184487,122.48004194952584,5002.0,1077.0,858.0,845.0,1013.0,2602.0,2350.0,2242.0,5007.0,694.0,561.0,552.0,613.0,945.0,5002.0,5002.0
3442,49643.0,5.71757,0.18497,122.27205826989332,5002.0,1110.0,852.0,832.0,1010.0,5002.0,5002.0,2199.0,5007.0,721.0,569.0,547.0,633.0,924.0,5002.0,5002.0
3443,49650.0,5.72267,0.190959,122.11048417166644,5002.0,1110.0,852.0,832.0,1010.0,5002.0,5002.0,2199.0,5007.0,721.0,569.0,547.0,633.0,924.0,5002.0,5002.0
3444,49670.0,5.72777,0.174871,121.51575398032064,5002.0,1110.0,852.0,832.0,1010.0,5002.0,5002.0,2199.0,5007.0,721.0,569.0,547.0,633.0,924.0,5002.0,5002.0
3445,49683.0,5.73046,0.174781,121.30032184935146,5002.0,1115.0,863.0,819.0,986.0,5002.0,2363.0,5002.0,1774.0,713.0,576.0,564.0,618.0,918.0,5007.0,5002.0
3446,49690.0,5.73406,0.189652,121.2212536736234,5002.0,1115.0,863.0,819.0,986.0,5002.0,2363.0,5002.0,1774.0,713.0,576.0,564.0,618.0,918.0,5007.0,5002.0
3447,49710.0,5.73948,0.212094,121.01212407840066,5002.0,1115.0,863.0,819.0,986.0,5002.0,2363.0,5002.0,1774.0,713.0,576.0,564.0,618.0,918.0,5007.0,5002.0
3448,49723.0,5.74095,0.234469,120.98233027305386,5002.0,1119.0,856.0,812.0,972.0,2601.0,5002.0,5002.0,2090.0,736.0,568.0,555.0,631.0,864.0,5007.0,5002.0
3449,49730.0,5.74457,0.253893,120.91873195779432,5002.0,1119.0,856.0,812.0,972.0,2601.0,5002.0,5002.0,2090.0,736.0,568.0,555.0,631.0,864.0,5007.0,5002.0
3450,49750.0,5.74941,0.244063,120.24493359072046,5002.0,1125.0,857.0,808.0,939.0,5002.0,5002.0,2241.0,2035.0,753.0,572.0,552.0,623.0,883.0,1698.0,5002.0
3451,49761.0,5.75221,0.245078,119.95043328402323,5002.0,1125.0,857.0,808.0,939.0,5002.0,5002.0,2241.0,2035.0,753.0,572.0,552.0,623.0,883.0,1698.0,5002.0
3452,49780.0,5.75716,0.217435,119.12823884801053,5002.0,1125.0,857.0,808.0,939.0,5002.0,5002.0,2241.0,2035.0,753.0,572.0,552.0,623.0,883.0,1698.0,5002.0
3453,49793.0,5.7609,0.230585,119.0016151752866,5001.0,1146.0,858.0,798.0,951.0,1471.0,2290.0,5002.0,2114.0,779.0,587.0,556.0,620.0,846.0,5007.0,5002.0
3454,49800.0,5.76322,0.23774,118.8234253010009,5001.0,1146.0,858.0,798.0,951.0,1471.0,2290.0,5002.0,2114.0,779.0,587.0,556.0,620.0,846.0,5007.0,5002.0
3455,49820.0,5.76588,0.259012,118.54153006579654,5001.0,1146.0,858.0,798.0,951.0,1471.0,2290.0,5002.0,2114.0,779.0,587.0,556.0,620.0,846.0,5007.0,5002.0
3456,49833.0,5.76735,0.265881,118.37136160064269,5001.0,1165.0,864.0,802.0,941.0,5007.0,2275.0,2248.0,2246.0,795.0,592.0,555.0,612.0,846.0,5001.0,5002.0
3457,49840.0,5.7692,0.283979,118.31177398994907,5001.0,1165.0,864.0,802.0,941.0,5007.0,2275.0,2248.0,2246.0,795.0,592.0,555.0,612.0,846.0,5001.0,5002.0
3458,49860.0,5.77364,0.271572,117.60932773311868,5002.0,1204.0,879.0,800.0,925.0,1297.0,2332.0,2236.0,5002.0,799.0,608.0,561.0,608.0,824.0,5007.0,5002.0
3459,49875.0,5.77628,0.257319,117.2059654453466,5002.0,1204.0,879.0,800.0,925.0,1297.0,2332.0,2236.0,5002.0,799.0,608.0,561.0,608.0,824.0,5007.0,5002.0
3460,49880.0,5.77813,0.258006,116.98365782083584,5002.0,1204.0,879.0,800.0,925.0,1297.0,2332.0,2236.0,5002.0,799.0,608.0,561.0,608.0,824.0,5007.0,5002.0
3461,49900.0,5.77948,0.300136,117.01287866838751,5002.0,1205.0,863.0,808.0,903.0,1390.0,2368.0,5002.0,2283.0,828.0,611.0,568.0,620.0,824.0,5001.0,5002.0
3462,49913.0,5.78095,0.297893,116.75275582939813,5002.0,1205.0,863.0,808.0,903.0,1390.0,2368.0,5002.0,2283.0,828.0,611.0,568.0,620.0,824.0,5001.0,5002.0
3463,49920.0,5.78254,0.298579,116.49607073717952,5002.0,1205.0,863.0,808.0,903.0,1390.0,2368.0,5002.0,2283.0,828.0,611.0,568.0,620.0,824.0,5001.0,5002.0
3464,49940.0,5.7853,0.294135,115.90535125039963,2267.0,1247.0,871.0,798.0,898.0,1230.0,2414.0,5002.0,2378.0,842.0,617.0,558.0,612.0,795.0,5007.0,5002.0
3465,49950.0,5.78736,0.288284,115.58220305394585,2267.0,1247.0,871.0,798.0,898.0,1230.0,2414.0,5002.0,2378.0,842.0,617.0,558.0,612.0,795.0,5007.0,5002.0
3466,49960.0,5.78738,0.302649,115.48250839759308,2267.0,1247.0,871.0,798.0,898.0,1230.0,2414.0,5002.0,2378.0,842.0,617.0,558.0,612.0,795.0,5007.0,5002.0
3467,49980.0,5.78859,0.306385,115.2579089419018,5001.0,1254.0,868.0,806.0,880.0,1248.0,2363.0,5002.0,5002.0,845.0,612.0,556.0,615.0,795.0,5002.0,5001.0
3468,49994.0,5.79223,0.292555,114.47295676257257,5001.0,1254.0,868.0,806.0,880.0,1248.0,2363.0,5002.0,5002.0,845.0,612.0,556.0,615.0,795.0,5002.0,5001.0
3469,50000.0,5.79244,0.302446,114.5737973345156,5001.0,1254.0,868.0,806.0,880.0,1248.0,2363.0,5002.0,5002.0,845.0,612.0,556.0,615.0,795.0,5002.0,5001.0
3470,50020.0,5.79329,0.322166,114.29935055064792,5002.0,5001.0,882.0,777.0,884.0,1139.0,5002.0,5002.0,2246.0,853.0,647.0,558.0,609.0,786.0,1223.0,5002.0
3471,50034.0,5.79582,0.324443,113.80145022667924,5002.0,5001.0,882.0,777.0,884.0,1139.0,5002.0,5002.0,2246.0,853.0,647.0,558.0,609.0,786.0,1223.0,5002.0
3472,50040.0,5.79651,0.317168,113.72410092433658,5002.0,1222.0,878.0,784.0,870.0,1106.0,2312.0,5002.0,5002.0,878.0,631.0,575.0,602.0,785.0,1224.0,5002.0
3473,50060.0,5.7996,0.30782,113.08697185615112,5002.0,1222.0,878.0,784.0,870.0,1106.0,2312.0,5002.0,5002.0,878.0,631.0,575.0,602.0,785.0,1224.0,5002.0
3474,50075.0,5.80212,0.304671,112.56386138919666,5002.0,1271.0,888.0,791.0,860.0,1077.0,5002.0,5002.0,2312.0,871.0,645.0,573.0,599.0,773.0,1200.0,5002.0
3475,50080.0,5.80147,0.311906,112.63777294476854,5002.0,1271.0,888.0,791.0,860.0,1077.0,5002.0,5002.0,2312.0,871.0,645.0,573.0,599.0,773.0,1200.0,5002.0
3476,50100.0,5.80232,0.315028,112.22008671211816,5002.0,1271.0,888.0,791.0,860.0,1077.0,5002.0,5002.0,2312.0,871.0,645.0,573.0,599.0,773.0,1200.0,5002.0
3477,50110.0,5.80429,0.32453,112.06424219184258,5002.0,1271.0,888.0,791.0,860.0,1077.0,5002.0,5002.0,2312.0,871.0,645.0,573.0,599.0,773.0,1200.0,5002.0
3478,50130.0,5.80499,0.33161,111.62879426754316,5002.0,1317.0,903.0,784.0,859.0,1075.0,5002.0,5002.0,5002.0,905.0,652.0,573.0,601.0,762.0,1029.0,5002.0
3479,50145.0,5.80755,0.323938,111.01114576439214,5002.0,1317.0,903.0,784.0,859.0,1075.0,5002.0,5002.0,5002.0,905.0,652.0,573.0,601.0,762.0,1029.0,5002.0
3480,50150.0,5.80618,0.331171,111.085057319964,5002.0,1288.0,889.0,797.0,838.0,1070.0,5002.0,5002.0,2176.0,969.0,665.0,567.0,607.0,748.0,5007.0,5002.0
3481,50170.0,5.80683,0.336161,110.67883024321624,5002.0,1288.0,889.0,797.0,838.0,1070.0,5002.0,5002.0,2176.0,969.0,665.0,567.0,607.0,748.0,5007.0,5002.0
3482,50180.0,5.80848,0.33148,110.40323754375834,5002.0,1288.0,889.0,797.0,838.0,1070.0,5002.0,5002.0,2176.0,969.0,665.0,567.0,607.0,748.0,5007.0,5002.0
3483,50190.0,5.81008,0.331102,110.15170907169588,5001.0,1373.0,903.0,782.0,827.0,1070.0,2261.0,5002.0,5002.0,962.0,663.0,581.0,608.0,740.0,1137.0,5002.0
3484,50200.0,5.81258,0.325316,109.83658228437396,5001.0,1373.0,903.0,782.0,827.0,1070.0,2261.0,5002.0,5002.0,962.0,663.0,581.0,608.0,740.0,1137.0,5002.0
3485,50220.0,5.81411,0.32804,109.2727918139652,5001.0,1373.0,903.0,782.0,827.0,1070.0,2261.0,5002.0,5002.0,962.0,663.0,581.0,608.0,740.0,1137.0,5002.0
3486,50230.0,5.81371,0.331383,109.05793264079117,5001.0,5001.0,901.0,797.0,819.0,1048.0,5002.0,5002.0,2241.0,997.0,671.0,579.0,587.0,733.0,1126.0,5002.0
3487,50240.0,5.8144,0.331841,108.80812304211412,5001.0,5001.0,901.0,797.0,819.0,1048.0,5002.0,5002.0,2241.0,997.0,671.0,579.0,587.0,733.0,1126.0,5002.0
3488,50260.0,5.81821,0.326465,108.15781594464065,5002.0,1402.0,907.0,793.0,805.0,1016.0,5002.0,5002.0,2288.0,1018.0,674.0,600.0,604.0,742.0,1161.0,5001.0
3489,50273.0,5.81982,0.327925,107.66965590318917,5002.0,1402.0,907.0,793.0,805.0,1016.0,5002.0,5002.0,2288.0,1018.0,674.0,600.0,604.0,742.0,1161.0,5001.0
3490,50280.0,5.81984,0.327945,107.66908294539404,5002.0,1402.0,907.0,793.0,805.0,1016.0,5002.0,5002.0,2288.0,1018.0,674.0,600.0,604.0,742.0,1161.0,5001.0
3491,50300.0,5.82109,0.330511,107.2187381184212,5001.0,1358.0,946.0,788.0,810.0,991.0,5002.0,5002.0,2297.0,1047.0,693.0,588.0,598.0,718.0,1115.0,5001.0
3492,50313.0,5.82137,0.332108,106.95689640604644,5001.0,1358.0,946.0,788.0,810.0,991.0,5002.0,5002.0,2297.0,1047.0,693.0,588.0,598.0,718.0,1115.0,5001.0
3493,50320.0,5.82208,0.332795,106.6996383560327,5001.0,1358.0,946.0,788.0,810.0,991.0,5002.0,5002.0,2297.0,1047.0,693.0,588.0,598.0,718.0,1115.0,5001.0
3494,50340.0,5.82447,0.333333,106.17710084687336,5001.0,1432.0,948.0,794.0,810.0,984.0,5002.0,5002.0,5002.0,1156.0,701.0,605.0,594.0,724.0,1048.0,5001.0
3495,50350.0,5.8244,0.334356,105.94218815086974,5001.0,1432.0,948.0,794.0,810.0,984.0,5002.0,5002.0,5002.0,1156.0,701.0,605.0,594.0,724.0,1048.0,5001.0
3496,50360.0,5.8267,0.334048,105.70899432825148,5001.0,1432.0,948.0,794.0,810.0,984.0,5002.0,5002.0,5002.0,1156.0,701.0,605.0,594.0,724.0,1048.0,5001.0
3497,50370.0,5.82745,0.333429,105.4620495185501,5002.0,1487.0,942.0,797.0,794.0,977.0,5002.0,5002.0,2261.0,1158.0,697.0,600.0,593.0,740.0,1028.0,5002.0
3498,50390.0,5.82942,0.335074,104.9950889155185,5002.0,1487.0,942.0,797.0,794.0,977.0,5002.0,5002.0,2261.0,1158.0,697.0,600.0,593.0,740.0,1028.0,5002.0
3499,50403.0,5.83091,0.336482,104.773927206598,5002.0,5002.0,968.0,795.0,802.0,949.0,2676.0,2371.0,5002.0,5007.0,711.0,592.0,590.0,692.0,1042.0,5002.0
3500,50410.0,5.83184,0.337063,104.49661563375469,5002.0,5002.0,968.0,795.0,802.0,949.0,2676.0,2371.0,5002.0,5007.0,711.0,592.0,590.0,692.0,1042.0,5002.0
3501,50430.0,5.83321,0.337352,103.96605671546354,5002.0,5002.0,968.0,795.0,802.0,949.0,2676.0,2371.0,5002.0,5007.0,711.0,592.0,590.0,692.0,1042.0,5002.0
3502,50440.0,5.83405,0.339142,103.72885218827938,5002.0,5002.0,968.0,795.0,802.0,949.0,2676.0,2371.0,5002.0,5007.0,711.0,592.0,590.0,692.0,1042.0,5002.0
3503,50460.0,5.83574,0.337348,103.08885833111825,5001.0,1461.0,957.0,790.0,784.0,952.0,2296.0,5002.0,2303.0,5007.0,733.0,600.0,589.0,683.0,1024.0,5002.0
3504,50473.0,5.83629,0.334746,102.84707014157304,5001.0,1461.0,957.0,790.0,784.0,952.0,2296.0,5002.0,2303.0,5007.0,733.0,600.0,589.0,683.0,1024.0,5002.0
3505,50480.0,5.83699,0.335319,102.59726054289598,5002.0,1564.0,980.0,793.0,772.0,917.0,2162.0,2383.0,2264.0,1666.0,757.0,612.0,598.0,690.0,1012.0,5002.0
3506,50501.0,5.83842,0.334475,102.07644190712207,5002.0,1564.0,980.0,793.0,772.0,917.0,2162.0,2383.0,2264.0,1666.0,757.0,612.0,598.0,690.0,1012.0,5002.0
3507,50513.0,5.83893,0.33811,101.87590667882628,5001.0,1589.0,1016.0,798.0,777.0,919.0,1784.0,5002.0,2254.0,5002.0,757.0,607.0,609.0,683.0,963.0,5002.0
3508,50523.0,5.83957,0.338611,101.63698327825674,5001.0,1589.0,1016.0,798.0,777.0,919.0,1784.0,5002.0,2254.0,5002.0,757.0,607.0,609.0,683.0,963.0,5002.0
3509,50541.0,5.84213,0.341412,101.18491957789853,5001.0,1589.0,1016.0,798.0,777.0,919.0,1784.0,5002.0,2254.0,5002.0,757.0,607.0,609.0,683.0,963.0,5002.0
3510,50553.0,5.84311,0.336128,100.84114490082004,5002.0,1702.0,1009.0,812.0,775.0,912.0,2032.0,2421.0,5002.0,2440.0,776.0,617.0,604.0,680.0,969.0,5002.0
3511,50560.0,5.84383,0.336585,100.57529248387932,5002.0,1702.0,1009.0,812.0,775.0,912.0,2032.0,2421.0,5002.0,2440.0,776.0,617.0,604.0,680.0,969.0,5002.0
3512,50580.0,5.84458,0.334257,100.01092905567543,5002.0,1702.0,1009.0,812.0,775.0,912.0,2032.0,2421.0,5002.0,2440.0,776.0,617.0,604.0,680.0,969.0,5002.0
3513,50590.0,5.84499,0.338105,99.82529073005308,5002.0,5002.0,1006.0,809.0,773.0,906.0,1287.0,2458.0,2409.0,2410.0,792.0,614.0,597.0,676.0,936.0,5002.0
3514,50600.0,5.84639,0.33826,99.59266986522996,5002.0,5002.0,1006.0,809.0,773.0,906.0,1287.0,2458.0,2409.0,2410.0,792.0,614.0,597.0,676.0,936.0,5002.0
3515,50610.0,5.84704,0.33869,99.35603829584092,5002.0,5002.0,1006.0,809.0,773.0,906.0,1287.0,2458.0,2409.0,2410.0,792.0,614.0,597.0,676.0,936.0,5002.0
3516,50630.0,5.84711,0.342711,98.91428783579508,5002.0,5001.0,1005.0,820.0,765.0,881.0,1339.0,2454.0,2333.0,2608.0,797.0,630.0,607.0,681.0,928.0,5002.0
3517,50640.0,5.84855,0.338033,98.59744217508772,5002.0,5001.0,1005.0,820.0,765.0,881.0,1339.0,2454.0,2333.0,2608.0,797.0,630.0,607.0,681.0,928.0,5002.0
3518,50650.0,5.84945,0.337374,98.33216271594216,5002.0,5001.0,1005.0,820.0,765.0,881.0,1339.0,2454.0,2333.0,2608.0,797.0,630.0,607.0,681.0,928.0,5002.0
3519,50670.0,5.85143,0.338319,97.82337619386598,5002.0,5002.0,1033.0,817.0,763.0,885.0,5007.0,2354.0,2226.0,5002.0,807.0,633.0,596.0,670.0,923.0,5007.0
3520,50683.0,5.85175,0.337297,97.543199832047,5002.0,5002.0,1033.0,817.0,763.0,885.0,5007.0,2354.0,2226.0,5002.0,807.0,633.0,596.0,670.0,923.0,5007.0
3521,50690.0,5.85233,0.337799,97.2922443177797,5002.0,5002.0,1033.0,817.0,763.0,885.0,5007.0,2354.0,2226.0,5002.0,807.0,633.0,596.0,670.0,923.0,5007.0
3522,50710.0,5.85374,0.338863,96.83158625049452,5002.0,5001.0,1072.0,815.0,769.0,858.0,1221.0,2408.0,2292.0,2491.0,823.0,636.0,595.0,654.0,907.0,5002.0
3523,50723.0,5.85522,0.341339,96.62704031763282,5002.0,5001.0,1072.0,815.0,769.0,858.0,1221.0,2408.0,2292.0,2491.0,823.0,636.0,595.0,654.0,907.0,5002.0
3524,50730.0,5.85588,0.341728,96.38238733911196,5002.0,5001.0,1072.0,815.0,769.0,858.0,1221.0,2408.0,2292.0,2491.0,823.0,636.0,595.0,654.0,907.0,5002.0
3525,50750.0,5.85593,0.355316,96.0787197076926,5002.0,1818.0,1053.0,817.0,752.0,845.0,1219.0,2389.0,2194.0,2546.0,850.0,620.0,596.0,650.0,908.0,1795.0
3526,50763.0,5.85935,0.347896,95.71661038116994,5002.0,1818.0,1053.0,817.0,752.0,845.0,1219.0,2389.0,2194.0,2546.0,850.0,620.0,596.0,650.0,908.0,1795.0
3527,50770.0,5.86017,0.348033,95.4519038798195,5002.0,1982.0,1043.0,839.0,740.0,835.0,1159.0,5002.0,5002.0,2372.0,858.0,646.0,583.0,664.0,856.0,5007.0
3528,50790.0,5.86477,0.335676,94.73398776252056,5002.0,1982.0,1043.0,839.0,740.0,835.0,1159.0,5002.0,5002.0,2372.0,858.0,646.0,583.0,664.0,856.0,5007.0
3529,50800.0,5.86411,0.340268,94.54376577453714,5002.0,1982.0,1043.0,839.0,740.0,835.0,1159.0,5002.0,5002.0,2372.0,858.0,646.0,583.0,664.0,856.0,5007.0
3530,50821.0,5.86229,0.340558,94.08138883386655,5002.0,2476.0,1096.0,818.0,774.0,842.0,1126.0,5002.0,5002.0,5002.0,871.0,645.0,595.0,665.0,859.0,5002.0
3531,50833.0,5.86052,0.355649,94.03096854789506,5002.0,2476.0,1096.0,818.0,774.0,842.0,1126.0,5002.0,5002.0,5002.0,871.0,645.0,595.0,665.0,859.0,5002.0
3532,50841.0,5.86103,0.355988,93.74792739710044,5002.0,2476.0,1096.0,818.0,774.0,842.0,1126.0,5002.0,5002.0,5002.0,871.0,645.0,595.0,665.0,859.0,5002.0
3533,50860.0,5.86462,0.335884,92.92458704549745,5002.0,5002.0,1116.0,837.0,755.0,817.0,1113.0,2356.0,5002.0,5002.0,895.0,656.0,603.0,658.0,826.0,5001.0
3534,50870.0,5.86892,0.330664,92.58482307298486,5002.0,5002.0,1116.0,837.0,755.0,817.0,1113.0,2356.0,5002.0,5002.0,895.0,656.0,603.0,658.0,826.0,5001.0
